AREA,PERIMETER,Acres,AreaName,Island,CAR_Rating,zone,CAR_Hawaii,CAR_adjtot,hazard,score,hazard_category,reason,hazard_full
352541.973,252.917,265.287772684,NA,Oahu,Unranked,non,0,NA,Utlty_Plmt,0,Building,NA,Utilities Placement: Gas and Electric
352541.973,252.917,196.650736639,Moiliili,Oahu,Low,Zone 4: Honolulu,10,43,Utlty_Plmt,2,Building,"One underground, one above ground.",Utilities Placement: Gas and Electric
352541.973,252.917,418.978745949,Punchbowl,Oahu,High,Zone 4: Honolulu,30,64,Utlty_Plmt,3,Building,Both above ground.,Utilities Placement: Gas and Electric
352541.973,252.917,372.54466791,Pacific Heights,Oahu,Extreme,Zone 4: Honolulu,38,62,Utlty_Plmt,3,Building,Both above ground.,Utilities Placement: Gas and Electric
352541.973,252.917,1215.90854931,Halawa,Oahu,Extreme,Zone 4: Honolulu,40,63,Utlty_Plmt,2,Building,"One underground, one above ground.",Utilities Placement: Gas and Electric
352541.973,252.917,1935.59094422,Aiea,Oahu,Extreme,Zone 4: Honolulu,40,65,Utlty_Plmt,3,Building,Both above ground.,Utilities Placement: Gas and Electric
352541.973,252.917,1804.85067683,Waipio,Oahu,Extreme,Zone 2: North and Central Oahu,40,63,Utlty_Plmt,2,Building,"One underground, one above ground.",Utilities Placement: Gas and Electric
352541.973,252.917,138.228818563,Makiki,Oahu,Very High,Zone 4: Honolulu,30,44,Utlty_Plmt,2,Building,"One underground, one above ground.",Utilities Placement: Gas and Electric
352541.973,252.917,580.09033449,Hawaii Kai,Oahu,High,Zone 3: East Honolulu,30,55,Utlty_Plmt,2,Building,"One underground, one above ground.",Utilities Placement: Gas and Electric
352541.973,252.917,580.09033449,Mariner's Cove,Oahu,High,Zone 3: East Honolulu,30,55,Utlty_Plmt,1,Building,All underground or none.,Utilities Placement: Gas and Electric
20255.633,31.118,20255.6329185,Kaumalapau Harbor,Lanai,Unranked,NA,0,71,Utlty_Plmt,3,Building,Both above ground.,Utilities Placement: Gas and Electric
350902.922,316.142,350902.921528,Maui Interior,Maui,Unranked,NA,0,NA,Strc_Ign,0,Building,NA,Structural Ignitability
52.272,2.688,52.2720691228,Maalaea,Maui,Extreme,NA,40,67,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
33.929,1.58,33.9288388195,Maalaea Harbor,Maui,Extreme,NA,40,70,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
1228.33,6.973,1228.3298791,Ukumehame,Maui,Extreme,NA,40,75,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
1518.845,6.776,1518.84461014,Olowalu Mauka,Maui,Extreme,NA,40,67,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
1800.473,7.726,1800.47318509,Launiupoko,Maui,Extreme,NA,40,65,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
831.895,6.16,831.895309458,Lahaina S Mauka,Maui,Extreme,NA,40,77,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
420.848,5,420.848383913,Wahikuli,Maui,Extreme,NA,40,62,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
388.81,3.414,388.810366999,Kaanapali C,Maui,Extreme,NA,36,63,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
230.786,2.808,230.785734584,Honokowai,Maui,High,NA,36,64,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
129.056,2.757,129.056331981,Kahana Makai,Maui,High,NA,30,62,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
220.637,2.972,220.637129507,Napili Mauka,Maui,Moderate,NA,24,60,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
514.846,3.869,514.846157139,Kapalua Mauka,Maui,Moderate,NA,22,47,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
140.868,2.189,140.867599944,Old Kahakuloa Village,Maui,High,NA,40,NA,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
333.388,3.748,333.388124635,Kahakuloa Homesteads,Maui,Extreme,NA,40,75,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
699.331,6.679,699.330805536,Camp Maluhia,Maui,High,NA,40,NA,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
367.49,3.23,367.489908925,Waiehu Mauka,Maui,High,NA,30,68,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
1863.142,12.506,1863.14156797,Wailuku,Maui,Extreme,NA,40,67,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
320.134,5.268,320.133578756,Wailuku Heights,Maui,Moderate,NA,19,56,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
246.596,3.789,246.596146579,Waikapu,Maui,Moderate,NA,21,58,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
4806.309,18.651,4806.30857416,Kahului,Maui,Extreme,NA,40,63,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
401.989,5.279,401.989430981,Spreckelsville,Maui,Low,NA,14,56,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
334.851,7.064,334.85059786,Paia,Maui,High,NA,30,62,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
64.237,1.891,64.2371954766,Kuau,Maui,Low,NA,12,57,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
97.948,2.107,97.9484819635,Hailimaile,Maui,High,NA,30,NA,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
10756.153,23.733,10756.1531142,Haiku,Maui,Low,NA,15,60,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
1246.756,7.671,1246.75565197,Makawao,Maui,Very High,NA,32,62,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
3082.464,14.079,3082.46360011,Huelo,Maui,Low,NA,7,58,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
1146.891,6.686,1146.89070273,Kailua,Maui,Low,NA,7,58,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
745.582,11.016,745.581856389,Keanae,Maui,Low,NA,4,54,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
620.184,5.035,620.18396663,Wailua,Maui,Low,NA,4,55,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
779.625,7.238,779.624810845,Nahiku,Maui,Low,NA,12,61,Strc_Ign,3,Building,Less than 50% of homes store combustibles properly. Houses close to each other.,Structural Ignitability
1365.031,7.566,1365.03052774,Kaeleku,Maui,Low,NA,1,52,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
4496.307,15.562,4496.30742656,Hana,Maui,Low,NA,7,55,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
1449.258,8.075,1449.25847157,Hamoa,Maui,Low,NA,1,52,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
1023.663,6.675,1023.66253619,Makaalae,Maui,Low,NA,9,58,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
548.606,4.644,548.605671335,Koali,Maui,Moderate,NA,23,61,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
2926.994,11.616,2926.99410162,Kipahulu,Maui,Extreme,NA,40,67,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
9703.898,17.356,9703.8981983,Kahikinui,Maui,Extreme,NA,40,72,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
1517.531,11.055,1517.53113025,Piiholo,Maui,Very High,NA,36,NA,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
2094.103,9.375,2094.10275761,Olinda,Maui,Very High,NA,36,65,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
1224.695,6.423,1224.69473523,Pukalani,Maui,Very High,NA,32,62,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
1782.893,8.247,1782.8931300900001,Kula,Maui,Moderate,NA,21,55,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
2634.497,11.793,2634.49708687,Lower Kula,Maui,Extreme,NA,40,64,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
1979.473,11.849,1979.47327013,Upper Kula,Maui,High,NA,36,62,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
3407.607,10.359,3407.60704164,Keokea-Waiohuli Hmstds,Maui,Very High,NA,36,63,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
2994.664,10.438,2994.66449781,Kula Hawaiian Hmstds,Maui,Extreme,NA,36,70,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
847.381,7.571,847.380518307,Makena,Maui,High,NA,36,62,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
6103.539,19.925,6103.5387345,Kihei,Maui,Extreme,NA,40,69,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
401.223,3.065,401.223294416,Ulupalakua,Maui,Extreme,NA,40,68,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
4819.731,14.974,4819.73121134,Waiakoa,Maui,Extreme,NA,40,70,Strc_Ign,3,Building,Less than 50% of homes store combustibles properly. Houses close to each other.,Structural Ignitability
4366.195,18.656,4366.19505236,Kaupo,Maui,Extreme,NA,40,NA,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
59.679,2,59.6794169859,Puuiki,Maui,Low,NA,11,NA,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
152.153,3.714,152.15263968,Haou,Maui,Low,NA,15,NA,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
9547.671,19.719,9547.67076717,Kanaio,Maui,Extreme,NA,40,NA,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
7072.593,19.772,7072.59313406,Ahihi-Kinai,Maui,High,NA,40,NA,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
186.345,8.837,186.345014554,Ukumehame-Firing Range,Maui,Extreme,NA,40,75,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
152.001,5.978,152.000875767,Olowalu Makai,Maui,Extreme,NA,40,62,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
774.821,6.151,774.821151561,Launiupoko Makai,Maui,Extreme,NA,40,65,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
8.403,0.625,8.40312976059,Olowalu Camp,Maui,Extreme,NA,40,62,Strc_Ign,3,Building,Less than 50% of homes store combustibles properly. Houses close to each other.,Structural Ignitability
1903.595,11.506,1903.59478382,Other,Maui,Unranked,NA,0,NA,Strc_Ign,0,Building,NA,Structural Ignitability
179.092,5.338,179.091526193,Kapalua Makai,Maui,Moderate,NA,22,47,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
784.144,6.873,784.143828947,Honolua Golf Course,Maui,Moderate,NA,0,NA,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
1315.631,13.895,1315.63146444,Honokohau,Maui,Moderate,NA,22,NA,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
213.588,3.038,213.587577443,Lahaina N Mauka,Maui,Extreme,NA,40,77,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
62.256,1.676,62.2564978254,Lahaina N Mauka Shops,Maui,Extreme,NA,40,77,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
253.858,3.687,253.857657559,Lahaina C Mauka,Maui,Extreme,NA,40,77,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
355.743,6.427,355.743262087,Lahaina Downtown,Maui,Extreme,NA,40,71,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
16.044,1.146,16.0436985269,Lahaina Elementary,Maui,Extreme,NA,40,71,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
142.695,1.917,142.695133315,Lahaina Water Plant,Maui,High,NA,40,77,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
25.194,1.062,25.1938606258,Lahaina Front St. Residences,Maui,Extreme,NA,40,71,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
158.627,2.297,158.626852158,Kaanapali S,Maui,Extreme,NA,36,63,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
377.064,4.482,377.064430109,Kaanapali Resort Area,Maui,Extreme,NA,36,63,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
78.528,2.951,78.5280272932,Napili Makai,Maui,Moderate,NA,24,60,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
45.487,1.288,45.4869940014,Maui Prep- Napili Mauka,Maui,Moderate,NA,24,NA,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
94.939,1.83,94.9392781512,Kahana Mauka,Maui,Moderate,NA,30,62,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
41.202,1.078,41.2018302214,Kapalani Estates,Maui,High,NA,30,NA,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
84.722,1.713,84.721679069,Mahinahina,Maui,High,NA,36,NA,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
51.423,1.978,51.4230957996,Kapalua Airport,Maui,High,NA,30,47,Strc_Ign,1,Building,Greater than 75% or houses are spaced with cleared boundaries. Flammables and combustible materials stored according to fire-safe principles.,Structural Ignitability
190.048,3.351,190.048289498,Waiehu Makai,Maui,Moderate,NA,30,61,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
182695.735,92.452,182346.470583,Kauai Interior,Kauai,Unranked,NA,0,NA,Strc_Ign,0,Building,NA,Structural Ignitability
271.602,3.85,271.601788009,Lehua,Lehua,Unranked,NA,0,NA,Strc_Ign,0,Building,NA,Structural Ignitability
46044.508,51.915,46044.5081861,Niihau,Niihau,Unranked,NA,0,NA,Strc_Ign,0,Building,NA,Structural Ignitability
352541.973,252.917,212095.141164,Oahu Interior,Oahu,Unranked,non,0,NA,Strc_Ign,0,Building,NA,Structural Ignitability
455.893,4.907,455.893171553,Ford Island,Oahu,Unranked,non,0,NA,Strc_Ign,0,Building,NA,Structural Ignitability
512.154,4.492,512.153582033,Sand Island,Oahu,Unranked,Zone 4: Honolulu,0,NA,Strc_Ign,0,Building,NA,Structural Ignitability
87340.991,121.055,87340.9912951,Molokai Zone 1,Molokai,Unranked,NA,0,NA,Strc_Ign,0,Building,NA,Structural Ignitability
19.726,1.229,19.7262982377,Molokini Atoll,Molokini Atoll,Unranked,NA,0,NA,Strc_Ign,0,Building,NA,Structural Ignitability
28548.177,43.129,28548.1766585,Kahoolawe,Kahoolawe,Unranked,NA,0,NA,Strc_Ign,0,Building,NA,Structural Ignitability
545457.986,194.999,545459.655482,Hawaii Island Zone 3,Hawaii Island,Unranked,NA,0,NA,Strc_Ign,0,Building,NA,Structural Ignitability
63348.567,75.622,63348.5666524,Kauai Zone 1,Kauai,Unranked,NA,0,NA,Strc_Ign,0,Building,NA,Structural Ignitability
16084.131,48.944,16084.1308519,Kauai Zone 2,Kauai,Unranked,NA,0,NA,Strc_Ign,0,Building,NA,Structural Ignitability
39656.516,98.466,40008.0421176,Kauai Zone 3,Kauai,Unranked,NA,0,NA,Strc_Ign,0,Building,NA,Structural Ignitability
16122.243,47.417,16122.2429564,Kauai Zone 4,Kauai,Unranked,NA,0,NA,Strc_Ign,0,Building,NA,Structural Ignitability
154.469,2.416,154.469370772,Haena,Kauai,Low,NA,10,54,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
325.747,4.256,325.747082874,Wainiha,Kauai,Low,NA,10,55,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
582.924,6.54,582.923847372,Lumahai,Kauai,Low,NA,10,54,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
975.175,7.472,975.174924567,Hanalei,Kauai,Very Low,NA,10,49,Strc_Ign,2,Building,50-75% of homes store combustibles properly.,Structural Ignitability
