AREA,PERIMETER,Acres,AreaName,Island,CAR_Rating,zone,CAR_Hawaii,CAR_adjtot,hazard,score,hazard_category,reason
15356.859,32.113,15356.8590089,Kailua Kona,Hawaii Island,Very High,NA,40,64,VEG_TOT,11,NA,NA
6790.796,15.487,6790.79618062,Holualoa,Hawaii Island,Low,NA,16,55,VEG_TOT,9,NA,NA
3653.027,12.201,3653.02706373,Kaloko Makai,Hawaii Island,Very High,NA,16,65,VEG_TOT,11,NA,NA
70.179,1.383,70.179015601,Kilauea Military Camp,Hawaii Island,Very High,NA,37,NA,VEG_TOT,0,NA,NA
4296.811,11.358,4296.810561,Kalapana,Hawaii Island,Very High,NA,30,63,VEG_TOT,10,NA,NA
5679.871,13.94,5679.87141934,Opihikau-Pohoiki,Hawaii Island,High,NA,30,60,VEG_TOT,10,NA,NA
712.609,4.256,712.609068898,Blacksands Subdivision,Hawaii Island,Low,NA,30,54,VEG_TOT,9,NA,NA
1448.418,7.027,1448.41831571,Kahena,Hawaii Island,High,NA,30,58,VEG_TOT,10,NA,NA
5381.214,12.209,5381.21381624,Leilani Estates,Hawaii Island,Very Low,NA,30,47,VEG_TOT,9,NA,NA
2152.537,9.483,2152.53699838,Kapoho,Hawaii Island,High,NA,16,61,VEG_TOT,8,NA,NA
2909.216,8.486,2909.21584636,Nanawale,Hawaii Island,Very Low,NA,16,53,VEG_TOT,10,NA,NA
4038.17,9.574,4038.16954544,Pahoa,Hawaii Island,Very Low,NA,16,47,VEG_TOT,7,NA,NA
803.629,5.579,803.629441747,Waa Waa,Hawaii Island,Moderate,NA,30,58,VEG_TOT,9,NA,NA
2808.181,9.956,2808.18143888,Hawaiian Beaches,Hawaii Island,Very Low,NA,40,50,VEG_TOT,10,NA,NA
2124.501,7.391,2124.50111635,Makuu,Hawaii Island,Very Low,NA,30,49,VEG_TOT,9,NA,NA
6547.587,14.474,6547.58661285,Makuu,Hawaii Island,Very Low,NA,0,49,VEG_TOT,0,NA,NA
10058.224,16.918,10058.2244601,Paradise Park,Hawaii Island,Very Low,NA,30,49,VEG_TOT,9,NA,NA
3508.596,9.765,3508.59649794,Ainaloa,Hawaii Island,Low,NA,30,54,VEG_TOT,9,NA,NA
23089.943,30.779,23089.9430338,Kurtistown,Hawaii Island,Very Low,NA,16,49,VEG_TOT,8,NA,NA
25450.121,27.307,25450.1209659,Mountain View,Hawaii Island,Very Low,NA,16,45,VEG_TOT,6,NA,NA
28999.701,27.771,28999.7013963,Glenwood,Hawaii Island,Low,NA,16,53,VEG_TOT,10,NA,NA
7823.198,16.661,7823.19843746,Kulani,Hawaii Island,Low,NA,16,44,VEG_TOT,7,NA,NA
5192.92,12.143,5192.9204257,Keaau,Hawaii Island,Very Low,NA,16,49,VEG_TOT,8,NA,NA
14819.96,29.159,14819.9602603,NA,Hawaii Island,Unranked,NA,0,NA,VEG_TOT,0,NA,NA
44244.01,45.079,44244.0103168,Hilo,Hawaii Island,Very Low,NA,16,46,VEG_TOT,7,NA,NA
292.791,2.715,292.790938382,Puu Waa Waa,Hawaii Island,Extreme,NA,40,72,VEG_TOT,13,NA,NA
1595.057,6.121,1595.05706298,Puu Anahulu,Hawaii Island,Extreme,NA,40,69,VEG_TOT,12,NA,NA
1803.559,6.84,1803.559487,Waikoloa Village,Hawaii Island,Very High,NA,40,63,VEG_TOT,9,NA,NA
3433.605,9.732,3433.60532206,Waikii,Hawaii Island,Very High,NA,40,63,VEG_TOT,8,NA,NA
257.073,4.279,257.0725116,Wailea Bay,Hawaii Island,Very High,NA,40,71,VEG_TOT,11,NA,NA
1494.205,7.329,1494.20484271,Hapuna-Mauna Kea,Hawaii Island,Very High,NA,40,65,VEG_TOT,11,NA,NA
967.723,10.205,967.723393625,Kawaihae,Hawaii Island,Extreme,NA,40,70,VEG_TOT,10,NA,NA
540.513,4.101,540.513330698,Kohala Estates,Hawaii Island,Extreme,NA,40,67,VEG_TOT,10,NA,NA
27756.972,36.318,27756.9715499,Hawaii Island Interior,Hawaii Island,Unranked,NA,0,NA,VEG_TOT,0,NA,NA
3422.105,11.459,3422.10480692,Kohala Ranch Mauka,Hawaii Island,Low,NA,40,56,VEG_TOT,10,NA,NA
7351.016,16.336,7351.0159002,Hawi,Hawaii Island,Low,NA,16,57,VEG_TOT,10,NA,NA
4485.371,23.484,4485.37142891,NA,Hawaii Island,Unranked,NA,0,NA,VEG_TOT,0,NA,NA
5240.559,16.189,5240.55943543,Kapaau,Hawaii Island,Very Low,NA,16,55,VEG_TOT,9,NA,NA
3046.654,15.205,3046.6538684,Kawaihae Rd. Subdivisions,Hawaii Island,Extreme,NA,40,66,VEG_TOT,11,NA,NA
15249.303,24.962,15249.303373,Hawaii Island Interior,Hawaii Island,Unranked,NA,0,NA,VEG_TOT,0,NA,NA
9565.283,19.15,9565.28311793,Waimea East,Hawaii Island,Extreme,NA,40,57,VEG_TOT,10,NA,NA
1388.047,6.721,1388.04672522,Waimea West,Hawaii Island,Extreme,NA,40,66,VEG_TOT,11,NA,NA
2173.027,8.127,2173.02671039,Waipio,Hawaii Island,Extreme,NA,16,70,VEG_TOT,8,NA,NA
3952.132,9.932,3952.13242946,Ahualoa,Hawaii Island,Very Low,NA,16,53,VEG_TOT,10,NA,NA
2400.098,9.092,2400.0979196,Honokaa,Hawaii Island,Very Low,NA,16,53,VEG_TOT,7,NA,NA
838.665,4.484,838.664864126,Paauhau,Hawaii Island,High,NA,30,63,VEG_TOT,11,NA,NA
2232.373,8.242,2232.3729816,Kalopa,Hawaii Island,Moderate,NA,16,58,VEG_TOT,10,NA,NA
9354.301,16.977,9354.30143088,Paauilo,Hawaii Island,High,NA,30,63,VEG_TOT,12,NA,NA
1000.159,5.293,1000.15902103,Kukaiau,Hawaii Island,High,NA,30,62,VEG_TOT,12,NA,NA
462.313,4.693,462.312890002,Ookala,Hawaii Island,Moderate,NA,30,58,VEG_TOT,11,NA,NA
819.194,4.849,819.194023199,Waipunalei,Hawaii Island,Moderate,NA,30,60,VEG_TOT,10,NA,NA
6686.939,13.745,6686.93913839,Laupahoehoe,Hawaii Island,Very Low,NA,16,53,VEG_TOT,9,NA,NA
600.095,4.763,600.094521802,Ninoole,Hawaii Island,Very Low,NA,16,52,VEG_TOT,9,NA,NA
537.39,4.623,537.390177877,Umauma,Hawaii Island,Very Low,NA,16,52,VEG_TOT,8,NA,NA
3799.662,10.871,3799.66177157,Hakalau,Hawaii Island,Very Low,NA,16,52,VEG_TOT,8,NA,NA
461.323,3.766,461.3228721,Honomu,Hawaii Island,Very Low,NA,16,54,VEG_TOT,9,NA,NA
458.848,3.529,458.847767513,Pohakuloa,Hawaii Island,Extreme,NA,40,68,VEG_TOT,9,NA,NA
393.424,2.871,393.423722922,Haleopohaku,Hawaii Island,Very High,NA,30,64,VEG_TOT,11,NA,NA
4406.438,14.722,4406.43796715,Volcano Village,Hawaii Island,Low,NA,16,51,VEG_TOT,9,NA,NA
6061.1,15.886,6061.0997351,Volcano C.C.,Hawaii Island,High,NA,30,61,VEG_TOT,13,NA,NA
3524.889,15.926,3524.88940973,Wailua,Molokai,Med-low,NA,30,63,VEG_TOT,9,NA,NA
317.621,2.905,317.620870041,Waihee,Maui,High,NA,30,61,VEG_TOT,10,NA,NA
2981.072,9.748,2981.07163259,Kohala Ranch Makai,Hawaii Island,Extreme,NA,40,71,VEG_TOT,12,NA,NA
526.615,5.328,526.61496929,Puako,Hawaii Island,Extreme,NA,40,71,VEG_TOT,12,NA,NA
3409.86,11.288,3409.85951862,Kaloko Mauka,Hawaii Island,Low,NA,16,58,VEG_TOT,11,NA,NA
2837.47,8.49,2837.47046599,Keauhou Mauka,Hawaii Island,Moderate,NA,30,60,VEG_TOT,10,NA,NA
694.345,4.44,694.344896165,Kainaliu Mauka,Hawaii Island,Low,NA,30,54,VEG_TOT,9,NA,NA
1339.046,6.071,1339.04581668,Kealakekua Mauka,Hawaii Island,Low,NA,30,56,VEG_TOT,9,NA,NA
960.909,5.677,960.908634588,Kukuihaele,Hawaii Island,Moderate,NA,16,57,VEG_TOT,10,NA,NA
1259.308,8.144,1259.30839164,Papa Bay,Hawaii Island,High,NA,16,66,VEG_TOT,10,NA,NA
592.211,6.552,592.373845969,Makua-Keaau,Oahu,Extreme,Zone 1: Leeward Oahu,40,62,VEG_TOT,14,NA,NA
2590.451,8.91,2584.80857021,Makaha,Oahu,Extreme,Zone 1: Leeward Oahu,40,61,VEG_TOT,13,NA,NA
3966.705,11.311,3927.60904128,Waianae,Oahu,Extreme,Zone 1: Leeward Oahu,40,63,VEG_TOT,14,NA,NA
1989.704,8.774,2001.3091603,Waianae,Oahu,Extreme,Zone 1: Leeward Oahu,40,63,VEG_TOT,14,NA,NA
3678.518,9.796,3701.1126252,Maili,Oahu,Very High,Zone 1: Leeward Oahu,36,59,VEG_TOT,10,NA,NA
2732.045,11.252,2736.40720693,Nanakuli,Oahu,Very High,Zone 1: Leeward Oahu,36,59,VEG_TOT,11,NA,NA
1206.38,6.925,974.251982807,Honokai Hale/Koolina,Oahu,Moderate,Zone 1: Leeward Oahu,18,49,VEG_TOT,8,NA,NA
1932.816,7.034,2384.0567521,Barbers Point,Oahu,High,Zone 1: Leeward Oahu,30,55,VEG_TOT,10,NA,NA
5227.825,14.671,5232.67846061,Kapolei,Oahu,High,Zone 1: Leeward Oahu,30,56,VEG_TOT,9,NA,NA
4079.13,11.35,4554.73961777,Ewa,Oahu,High,Zone 1: Leeward Oahu,30,57,VEG_TOT,10,NA,NA
208.936,2.504,208.271389332,Honouliuli,Oahu,High,Zone 1: Leeward Oahu,26,54,VEG_TOT,8,NA,NA
1049.532,7.502,1050.12283674,Makakilo,Oahu,Very High,Zone 1: Leeward Oahu,36,59,VEG_TOT,9,NA,NA
335.37,3.169,358.073928939,Makakilo,Oahu,Very High,Zone 1: Leeward Oahu,36,59,VEG_TOT,9,NA,NA
71.593,1.35,71.5934665107,Camp 6,Kauai,Extreme,NA,10,74,VEG_TOT,0,NA,NA
0,0,261.988666157,Huleia,Kauai,Moderate,NA,10,62,VEG_TOT,0,NA,NA
0,0,1125.85875808,Rice Ranch,Kauai,Moderate,NA,10,62,VEG_TOT,0,NA,NA
352541.973,252.917,3503.6793977,NA,Oahu,Unranked,non,0,NA,VEG_TOT,0,NA,NA
352541.973,252.917,1913.41655258,NA,Oahu,Unranked,non,0,NA,VEG_TOT,0,NA,NA
352541.973,252.917,2020.98186227,Waipahu,Oahu,Extreme,Zone 1: Leeward Oahu,40,62,VEG_TOT,8,NA,NA
352541.973,252.917,2461.14948133,Waikele,Oahu,Extreme,Zone 1: Leeward Oahu,40,61,VEG_TOT,8,NA,NA
352541.973,252.917,5936.14407976,Pearl City,Oahu,Extreme,Zone 2: North and Central Oahu,40,63,VEG_TOT,8,NA,NA
0,0,662.512553435,NA,Oahu,Unranked,non,0,NA,VEG_TOT,0,NA,NA
352541.973,252.917,4345.54396179,NA,Oahu,Unranked,non,0,NA,VEG_TOT,0,NA,NA
352541.973,252.917,998.963063449,Palehua,Oahu,Very High,Zone 1: Leeward Oahu,36,59,VEG_TOT,9,NA,NA
352541.973,252.917,2738.42275089,Waialua,Oahu,Extreme,Zone 2: North and Central Oahu,40,60,VEG_TOT,12,NA,NA
352541.973,252.917,2226.95237192,Pupukea,Oahu,High,Zone 2: North and Central Oahu,26,55,VEG_TOT,11,NA,NA
352541.973,252.917,1358.40471221,Kawela,Oahu,Very High,Zone 5: Windward Oahu,30,55,VEG_TOT,10,NA,NA
352541.973,252.917,3430.60516385,Kahuku,Oahu,Very High,Zone 5: Windward Oahu,30,60,VEG_TOT,13,NA,NA
352541.973,252.917,2422.83824158,Laie,Oahu,Moderate,Zone 5: Windward Oahu,18,50,VEG_TOT,10,NA,NA
352541.973,252.917,1445.1820416,Hauula,Oahu,Very Low,Zone 5: Windward Oahu,6,43,VEG_TOT,8,NA,NA
352541.973,252.917,2748.56668935,Punaluu,Oahu,Low,Zone 5: Windward Oahu,12,44,VEG_TOT,9,NA,NA
352541.973,252.917,3447.62973655,Kaaawa/Kahana,Oahu,Very Low,Zone 5: Windward Oahu,6,44,VEG_TOT,9,NA,NA
352541.973,252.917,1901.42783535,Kualoa,Oahu,Moderate,Zone 5: Windward Oahu,18,49,VEG_TOT,9,NA,NA
352541.973,252.917,2116.68625617,Waihole/Waikane,Oahu,Very Low,Zone 5: Windward Oahu,6,44,VEG_TOT,9,NA,NA
352541.973,252.917,4340.62977776,Kahaluu,Oahu,Low,Zone 5: Windward Oahu,12,45,VEG_TOT,9,NA,NA
352541.973,252.917,505.209024495,Kaneohe Makai,Oahu,Extreme,Zone 5: Windward Oahu,40,63,VEG_TOT,11,NA,NA
352541.973,252.917,2148.5720307,Kaneohe Makai,Oahu,Extreme,Zone 5: Windward Oahu,40,63,VEG_TOT,11,NA,NA
352541.973,252.917,327.148306324,Kailua,Oahu,High,Zone 5: Windward Oahu,26,54,VEG_TOT,8,NA,NA
352541.973,252.917,2923.1769275,NA,Oahu,Unranked,non,0,NA,VEG_TOT,0,NA,NA
352541.973,252.917,1416.83849149,Kailua,Oahu,High,Zone 5: Windward Oahu,26,54,VEG_TOT,8,NA,NA
352541.973,252.917,708.951755852,Lanikai,Oahu,Moderate,Zone 5: Windward Oahu,22,52,VEG_TOT,9,NA,NA
352541.973,252.917,690.638614824,Olomana,Oahu,Low,Zone 5: Windward Oahu,16,53,VEG_TOT,11,NA,NA
352541.973,252.917,1908.14610216,Keolu Hills,Oahu,Moderate,Zone 5: Windward Oahu,22,53,VEG_TOT,11,NA,NA
352541.973,252.917,1416.6686771,NA,Oahu,Unranked,non,0,NA,VEG_TOT,0,NA,NA
352541.973,252.917,3896.61879135,Waimanalo,Oahu,High,Zone 5: Windward Oahu,26,53,VEG_TOT,10,NA,NA
352541.973,252.917,1047.08545285,Maunawili,Oahu,Moderate,Zone 5: Windward Oahu,19,49,VEG_TOT,10,NA,NA
352541.973,252.917,840.310379238,Kalama Valley,Oahu,High,Zone 3: East Honolulu,21,57,VEG_TOT,11,NA,NA
352541.973,252.917,1245.69520482,Koko Head,Oahu,Extreme,Zone 3: East Honolulu,36,67,VEG_TOT,12,NA,NA
352541.973,252.917,716.953000034,Hawaii Kai,Oahu,High,Zone 3: East Honolulu,30,55,VEG_TOT,9,NA,NA
352541.973,252.917,580.09033449,Kamilonui Farm Lots,Oahu,High,Zone 3: East Honolulu,30,58,VEG_TOT,15,NA,NA
352541.973,252.917,286.344953315,Mariners Ridge,Oahu,Extreme,Zone 3: East Honolulu,36,61,VEG_TOT,11,NA,NA
352541.973,252.917,490.601364515,Hahaione Valley,Oahu,Very High,Zone 3: East Honolulu,34,58,VEG_TOT,12,NA,NA
352541.973,252.917,511.030194846,Hawaii Kai,Oahu,High,Zone 3: East Honolulu,30,55,VEG_TOT,9,NA,NA
352541.973,252.917,619.890161704,Kuliouou,Oahu,Very High,Zone 3: East Honolulu,34,58,VEG_TOT,11,NA,NA
352541.973,252.917,1651.7655128,Aina Haina,Oahu,Extreme,Zone 3: East Honolulu,40,61,VEG_TOT,11,NA,NA
352541.973,252.917,767.656819792,Kahala,Oahu,Low,Zone 3: East Honolulu,16,46,VEG_TOT,6,NA,NA
352541.973,252.917,945.380332213,Waikiki,Oahu,Very Low,Zone 4: Honolulu,8,42,VEG_TOT,5,NA,NA
352541.973,252.917,870.634780639,Diamond Head,Oahu,High,Zone 4: Honolulu,26,55,VEG_TOT,10,NA,NA
352541.973,252.917,830.977391244,Kaimuki,Oahu,Low,Zone 4: Honolulu,16,47,VEG_TOT,7,NA,NA
352541.973,252.917,767.731759746,Palolo,Oahu,Moderate,Zone 4: Honolulu,22,50,VEG_TOT,10,NA,NA
352541.973,252.917,914.417070567,Waialae Nui,Oahu,Extreme,Zone 3: East Honolulu,40,65,VEG_TOT,11,NA,NA
352541.973,252.917,1288.53830852,Ala Moana,Oahu,Very Low,Zone 4: Honolulu,8,38,VEG_TOT,5,NA,NA
352541.973,252.917,878.322597574,Kakaako,Oahu,Very Low,Zone 4: Honolulu,1,38,VEG_TOT,5,NA,NA
352541.973,252.917,563.175336729,Iwilei,Oahu,Very Low,Zone 4: Honolulu,1,38,VEG_TOT,5,NA,NA
352541.973,252.917,1105.59082256,Kalihi,Oahu,Very Low,Zone 4: Honolulu,4,43,VEG_TOT,5,NA,NA
352541.973,252.917,6366.86555865,NA,Oahu,Unranked,non,0,NA,VEG_TOT,0,NA,NA
352541.973,252.917,3668.92210067,Salt Lake,Oahu,Extreme,Zone 4: Honolulu,26,55,VEG_TOT,11,NA,NA
352541.973,252.917,2982.36664981,Kalihi Valley,Oahu,High,Zone 4: Honolulu,26,55,VEG_TOT,11,NA,NA
352541.973,252.917,1790.45543299,Nuuanu,Oahu,Very Low,Zone 4: Honolulu,8,43,VEG_TOT,8,NA,NA
352541.973,252.917,1687.65981296,Tantalus,Oahu,Very High,Zone 4: Honolulu,28,58,VEG_TOT,10,NA,NA
352541.973,252.917,2012.37690528,Manoa,Oahu,Very Low,Zone 4: Honolulu,8,44,VEG_TOT,9,NA,NA
352541.973,252.917,508.1225057,St Louis Heights,Oahu,Extreme,Zone 4: Honolulu,40,61,VEG_TOT,11,NA,NA
352541.973,252.917,1990.79907549,Moanalua,Oahu,Very High,Zone 4: Honolulu,36,58,VEG_TOT,14,NA,NA
352541.973,252.917,2935.93963006,Kaneohe Mauka,Oahu,High,Zone 5: Windward Oahu,26,54,VEG_TOT,10,NA,NA
352541.973,252.917,8598.0844602,Mililani,Oahu,Very High,Zone 2: North and Central Oahu,36,59,VEG_TOT,10,NA,NA
352541.973,252.917,3428.6696962300002,Wahiawa,Oahu,Very High,Zone 2: North and Central Oahu,36,58,VEG_TOT,11,NA,NA
352541.973,252.917,1295.68401077,Helemano Military Reservation,Oahu,Very High,Zone 2: North and Central Oahu,36,NA,VEG_TOT,0,NA,NA
352541.973,252.917,2847.99607716,Schofield,Oahu,High,Zone 2: North and Central Oahu,26,55,VEG_TOT,11,NA,NA
352541.973,252.917,976.893680024,Sunset Beach,Oahu,Very High,Zone 2: North and Central Oahu,30,55,VEG_TOT,12,NA,NA
352541.973,252.917,1622.43770175,Waimea,Oahu,High,Zone 2: North and Central Oahu,26,54,VEG_TOT,13,NA,NA
352541.973,252.917,2285.0894944,Mokuleia,Oahu,Extreme,Zone 2: North and Central Oahu,40,62,VEG_TOT,12,NA,NA
352541.973,252.917,1898.69153638,Haleiwa,Oahu,Extreme,Zone 2: North and Central Oahu,40,62,VEG_TOT,12,NA,NA
352541.973,252.917,622.032606687,Kalaheo,Oahu,Extreme,Zone 5: Windward Oahu,40,63,VEG_TOT,11,NA,NA
352541.973,252.917,841.20488448,Hawaii Kai,Oahu,High,Zone 3: East Honolulu,30,55,VEG_TOT,9,NA,NA
352541.973,252.917,43.6818759071,Wai Lupe,Oahu,Moderate,Zone 3: East Honolulu,21,49,VEG_TOT,6,NA,NA
352541.973,252.917,1037.3256502,Waialae Iki,Oahu,Extreme,Zone 3: East Honolulu,40,65,VEG_TOT,11,NA,NA
352541.973,252.917,498.758591531,Maunalani Heights,Oahu,Extreme,Zone 4: Honolulu,40,64,VEG_TOT,10,NA,NA
352541.973,252.917,638.881287114,Diamond Head Park,Oahu,Extreme,Zone 4: Honolulu,40,63,VEG_TOT,12,NA,NA
352541.973,252.917,265.287772684,NA,Oahu,Unranked,non,0,NA,VEG_TOT,0,NA,NA
352541.973,252.917,196.650736639,Moiliili,Oahu,Low,Zone 4: Honolulu,10,43,VEG_TOT,6,NA,NA
352541.973,252.917,418.978745949,Punchbowl,Oahu,High,Zone 4: Honolulu,30,64,VEG_TOT,12,NA,NA
352541.973,252.917,372.54466791,Pacific Heights,Oahu,Extreme,Zone 4: Honolulu,38,62,VEG_TOT,11,NA,NA
352541.973,252.917,1215.90854931,Halawa,Oahu,Extreme,Zone 4: Honolulu,40,63,VEG_TOT,10,NA,NA
352541.973,252.917,1935.59094422,Aiea,Oahu,Extreme,Zone 4: Honolulu,40,65,VEG_TOT,10,NA,NA
352541.973,252.917,1804.85067683,Waipio,Oahu,Extreme,Zone 2: North and Central Oahu,40,63,VEG_TOT,11,NA,NA
352541.973,252.917,138.228818563,Makiki,Oahu,Very High,Zone 4: Honolulu,30,44,VEG_TOT,7,NA,NA
352541.973,252.917,580.09033449,Hawaii Kai,Oahu,High,Zone 3: East Honolulu,30,55,VEG_TOT,9,NA,NA
352541.973,252.917,580.09033449,Mariner's Cove,Oahu,High,Zone 3: East Honolulu,30,55,VEG_TOT,13,NA,NA
20255.633,31.118,20255.6329185,Kaumalapau Harbor,Lanai,Unranked,NA,0,71,VEG_TOT,11,NA,NA
350902.922,316.142,350902.921528,Maui Interior,Maui,Unranked,NA,0,NA,Roof_Asmb,0,Building,NA
52.272,2.688,52.2720691228,Maalaea,Maui,Extreme,NA,40,67,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
33.929,1.58,33.9288388195,Maalaea Harbor,Maui,Extreme,NA,40,70,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
1228.33,6.973,1228.3298791,Ukumehame,Maui,Extreme,NA,40,75,Roof_Asmb,2,Building,50-75% have Class A roofing.
1518.845,6.776,1518.84461014,Olowalu Mauka,Maui,Extreme,NA,40,67,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
1800.473,7.726,1800.47318509,Launiupoko,Maui,Extreme,NA,40,65,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
831.895,6.16,831.895309458,Lahaina S Mauka,Maui,Extreme,NA,40,77,Roof_Asmb,2,Building,50-75% have Class A roofing.
420.848,5,420.848383913,Wahikuli,Maui,Extreme,NA,40,62,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
388.81,3.414,388.810366999,Kaanapali C,Maui,Extreme,NA,36,63,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
230.786,2.808,230.785734584,Honokowai,Maui,High,NA,36,64,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
129.056,2.757,129.056331981,Kahana Makai,Maui,High,NA,30,62,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
220.637,2.972,220.637129507,Napili Mauka,Maui,Moderate,NA,24,60,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
514.846,3.869,514.846157139,Kapalua Mauka,Maui,Moderate,NA,22,47,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
140.868,2.189,140.867599944,Old Kahakuloa Village,Maui,High,NA,40,NA,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
333.388,3.748,333.388124635,Kahakuloa Homesteads,Maui,Extreme,NA,40,75,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
699.331,6.679,699.330805536,Camp Maluhia,Maui,High,NA,40,NA,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
367.49,3.23,367.489908925,Waiehu Mauka,Maui,High,NA,30,68,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
1863.142,12.506,1863.14156797,Wailuku,Maui,Extreme,NA,40,67,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
320.134,5.268,320.133578756,Wailuku Heights,Maui,Moderate,NA,19,56,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
246.596,3.789,246.596146579,Waikapu,Maui,Moderate,NA,21,58,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
4806.309,18.651,4806.30857416,Kahului,Maui,Extreme,NA,40,63,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
401.989,5.279,401.989430981,Spreckelsville,Maui,Low,NA,14,56,Roof_Asmb,2,Building,50-75% have Class A roofing.
334.851,7.064,334.85059786,Paia,Maui,High,NA,30,62,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
64.237,1.891,64.2371954766,Kuau,Maui,Low,NA,12,57,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
97.948,2.107,97.9484819635,Hailimaile,Maui,High,NA,30,NA,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
10756.153,23.733,10756.1531142,Haiku,Maui,Low,NA,15,60,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
1246.756,7.671,1246.75565197,Makawao,Maui,Very High,NA,32,62,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
3082.464,14.079,3082.46360011,Huelo,Maui,Low,NA,7,58,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
1146.891,6.686,1146.89070273,Kailua,Maui,Low,NA,7,58,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
745.582,11.016,745.581856389,Keanae,Maui,Low,NA,4,54,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
620.184,5.035,620.18396663,Wailua,Maui,Low,NA,4,55,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
779.625,7.238,779.624810845,Nahiku,Maui,Low,NA,12,61,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
1365.031,7.566,1365.03052774,Kaeleku,Maui,Low,NA,1,52,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
4496.307,15.562,4496.30742656,Hana,Maui,Low,NA,7,55,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
1449.258,8.075,1449.25847157,Hamoa,Maui,Low,NA,1,52,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
1023.663,6.675,1023.66253619,Makaalae,Maui,Low,NA,9,58,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
548.606,4.644,548.605671335,Koali,Maui,Moderate,NA,23,61,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
2926.994,11.616,2926.99410162,Kipahulu,Maui,Extreme,NA,40,67,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
9703.898,17.356,9703.8981983,Kahikinui,Maui,Extreme,NA,40,72,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
1517.531,11.055,1517.53113025,Piiholo,Maui,Very High,NA,36,NA,Roof_Asmb,1,Building,"Greater than 75% of homes have Class A roofs (metal, asphalt, or fiberglass roofing material)."
